lsms_id,country,cluster_id,year,lat,lon,asset_index,n
et_06030304202_2015,et,06030304202,2015,10.081237992,34.6831901825,-0.7260420251079049,4
et_06030500102_2011,et,06030500102,2011,9.73443000378,34.7285555289,-0.1675221619550693,4
et_06030500102_2015,et,06030500102,2015,9.73443000378,34.7285555289,0.10614052840065488,4
et_06030503003_2011,et,06030503003,2011,9.74422788621,34.7872968911,-1.5550289247126927,6
et_06030503003_2015,et,06030503003,2015,9.74422788621,34.7872968911,-1.2857766590500352,6
et_06040500203_2011,et,06040500203,2011,9.39137371981,36.2194348147,-2.2445833641586255,5
et_06040500203_2015,et,06040500203,2015,9.39137371981,36.2194348147,-2.0019847650683054,5
et_06060800402_2011,et,06060800402,2011,9.62033298025,34.5342648788,-2.211377708997554,10
et_06060800402_2015,et,06060800402,2015,9.62033298025,34.5342648788,-2.029072648911296,10
et_06060801401_2011,et,06060801401,2011,9.47651243141,34.4209015528,-1.9273688068927253,5
et_06060801401_2015,et,06060801401,2015,9.47651243141,34.4209015528,-1.3764187765104772,5
et_07010300404_2011,et,07010300404,2011,8.17949664228,37.9272178152,-1.1886036972175105,6
et_07010300404_2015,et,07010300404,2015,8.17949664228,37.9272178152,-1.335699170921666,6
et_07010800701_2011,et,07010800701,2011,7.81991142387,37.828597498,-1.7117581155964852,3
et_07010800701_2015,et,07010800701,2015,7.81991142387,37.828597498,-1.618490624261554,3
et_07011202605_2011,et,07011202605,2011,8.13327890849,38.2086730522,-1.720709072300377,3
et_07011202605_2015,et,07011202605,2015,8.13327890849,38.2086730522,-2.248207283862884,3
et_07020200105_2011,et,07020200105,2011,7.6926289959,37.7336160957,0.3296822214699444,3
et_07020200105_2015,et,07020200105,2015,7.6926289959,37.7336160957,0.43231124103923485,3
et_07020501302_2011,et,07020501302,2011,7.17430039499,37.9492676831,-1.859402667874359,4
et_07020501302_2015,et,07020501302,2015,7.17430039499,37.9492676831,-2.057937862631671,4
et_07021001401_2011,et,07021001401,2011,7.51326045706,37.6461378355,-2.2069851133057403,5
et_07021001401_2015,et,07021001401,2015,7.51326045706,37.6461378355,-1.8198716360041145,5
et_07030200501_2011,et,07030200501,2011,7.37676330298,37.8935648714,-1.7877720662440861,4
et_07030200501_2015,et,07030200501,2015,7.37676330298,37.8935648714,-0.9875942182307843,4
et_07030600204_2011,et,07030600204,2011,7.442807492,37.8659104876,-1.430805322815431,3
et_07030600204_2015,et,07030600204,2015,7.442807492,37.8659104876,-1.2507198085291793,3
et_07041200908_2011,et,07041200908,2011,6.93084850884,38.595896045,-2.29123829837303,3
et_07041200908_2015,et,07041200908,2015,6.93084850884,38.595896045,-0.8924564886444192,3
et_07041700202_2011,et,07041700202,2011,6.65580676267,38.3245737951,-2.1796800339748312,6
et_07041700202_2015,et,07041700202,2015,6.65580676267,38.3245737951,-2.0414555934591454,6
et_07050100907_2011,et,07050100907,2011,6.27761186614,38.3115215185,-2.212536053510407,4
et_07050100907_2015,et,07050100907,2015,6.27761186614,38.3115215185,-2.416979172760543,4
et_07050201705_2011,et,07050201705,2011,6.13878361273,38.2843372409,-1.7765641260834069,4
et_07050201705_2015,et,07050201705,2015,6.13878361273,38.2843372409,-1.4859262694836997,4
et_07050302201_2011,et,07050302201,2011,5.98301240509,38.1616652609,-0.5235894191337856,4
et_07050302201_2015,et,07050302201,2015,5.98301240509,38.1616652609,-1.626706144982442,4
et_07050601303_2011,et,07050601303,2011,5.94525407784,38.322510837,-0.06106958431611768,3
et_07050601303_2015,et,07050601303,2015,5.94525407784,38.322510837,0.42690770308741127,3
et_07060201501_2011,et,07060201501,2011,6.94992604668,37.8864940524,-1.8203293324734495,5
et_07060201501_2015,et,07060201501,2015,6.94992604668,37.8864940524,-1.8494355146425698,5
et_07060500601_2011,et,07060500601,2011,6.90210116638,37.7348762189,-1.9826576585406679,4
et_07060500601_2015,et,07060500601,2015,6.90210116638,37.7348762189,-1.9888831927791415,4
et_07070302101_2011,et,07070302101,2011,6.13630868631,36.6759763471,-2.0235800621935445,3
et_07070302101_2015,et,07070302101,2015,6.13630868631,36.6759763471,-1.9921672020597985,3
et_07080100401_2011,et,07080100401,2011,7.82727102592,35.3924934526,-1.6426508277868914,5
et_07080100401_2015,et,07080100401,2015,7.82727102592,35.3924934526,-0.9496358847181887,5
et_07090200503_2011,et,07090200503,2011,7.67211701378,35.8400122926,-2.1415169715851063,5
et_07090200503_2015,et,07090200503,2015,7.67211701378,35.8400122926,-1.7694628694487513,5
et_07090500303_2011,et,07090500303,2011,7.31318183469,36.5951905108,-2.1172823683967956,9
et_07090500303_2015,et,07090500303,2015,7.31318183469,36.5951905108,-1.8612396741377624,9
et_07090600104_2011,et,07090600104,2011,7.11090917192,36.4669773812,-0.2675234336803453,3
et_07090600104_2015,et,07090600104,2015,7.11090917192,36.4669773812,0.1705302388680114,3
et_07090701501_2011,et,07090701501,2011,6.98589410147,36.4255203181,-2.159443704277635,3
et_07090701501_2015,et,07090701501,2015,6.98589410147,36.4255203181,-2.159443704277635,3
et_07100100403_2011,et,07100100403,2011,6.63095001102,36.7852027008,1.7800775497859622,3
et_07100100403_2015,et,07100100403,2015,6.63095001102,36.7852027008,-2.2825564960778983,3
et_07100800105_2011,et,07100800105,2011,6.29109687243,37.4818442988,-0.7243482182615649,3
et_07100800105_2015,et,07100800105,2015,6.29109687243,37.4818442988,0.8499543429352728,3
et_07100901703_2011,et,07100901703,2011,6.23385511377,37.3456169058,-2.3992382186993226,6
et_07100901703_2015,et,07100901703,2015,6.23385511377,37.3456169058,-2.122088412509857,6
et_07101202901_2011,et,07101202901,2011,5.94989088571,37.1552324163,-2.402575241915545,7
et_07101202901_2015,et,07101202901,2015,5.94989088571,37.1552324163,-2.2800759811364317,7
et_07110100201_2011,et,07110100201,2011,7.14547506346,35.4611988078,-1.632281217717257,4
et_07110100201_2015,et,07110100201,2015,7.14547506346,35.4611988078,-1.9851373239455208,4
et_07110301302_2011,et,07110301302,2011,6.91411343602,35.6303215499,-1.9545821238016252,9
et_07110301302_2015,et,07110301302,2015,6.91411343602,35.6303215499,-1.9006124408117964,9
et_07110400302_2011,et,07110400302,2011,6.94902910992,35.772021814,-0.8721307524771472,4
et_07110400302_2015,et,07110400302,2015,6.94902910992,35.772021814,-0.4839519191334922,4
et_07110401603_2011,et,07110401603,2011,6.8069212678,35.801596385,-2.3317660617974885,4
et_07110401603_2015,et,07110401603,2015,6.8069212678,35.801596385,-1.7382481605550282,4
et_07110800501_2011,et,07110800501,2011,6.2600677475,35.2645547968,-2.1072740574508266,7
et_07110800501_2015,et,07110800501,2015,6.2600677475,35.2645547968,-2.050816634539236,7
et_07120100102_2011,et,07120100102,2011,7.97698683396,37.4779072445,-1.131576260455586,3
et_07120100102_2015,et,07120100102,2015,7.97698683396,37.4779072445,-1.2102591807294654,3
et_07120102802_2011,et,07120102802,2011,7.73169598877,37.4985838007,-2.008027987873527,8
et_07120102802_2015,et,07120102802,2015,7.73169598877,37.4985838007,-1.5976958054028825,8
et_07130102505_2011,et,07130102505,2011,5.74709706037,37.8508868358,-1.8228011697299669,5
et_07130102505_2015,et,07130102505,2015,5.74709706037,37.8508868358,-1.4337027081532314,5
et_07140100402_2011,et,07140100402,2011,5.60315524467,37.6030634072,-2.1429931399637367,4
et_07140100402_2015,et,07140100402,2015,5.60315524467,37.6030634072,-2.0938730406715957,4
et_07150100704_2011,et,07150100704,2011,5.49534488804,37.5518429316,-1.6682953303370052,3
et_07150100704_2015,et,07150100704,2015,5.49534488804,37.5518429316,-2.1556982319760767,3
et_07150102609_2011,et,07150102609,2011,5.29947726643,37.4826182904,-2.3475973838454376,4
et_07150102609_2015,et,07150102609,2015,5.29947726643,37.4826182904,-2.176560545132617,4
et_07150104404_2011,et,07150104404,2011,5.25295513188,37.4271768268,-1.9334832075193202,6
et_07150104404_2015,et,07150104404,2015,5.25295513188,37.4271768268,-2.1947932291960806,6
et_07160100803_2011,et,07160100803,2011,5.64655886803,37.3818910811,-2.0202156798691537,3
et_07160100803_2015,et,07160100803,2015,5.64655886803,37.3818910811,-1.9934118335356334,3
et_07160101705_2011,et,07160101705,2011,5.63928393085,37.3823169626,-2.1870979724111463,4
et_07160101705_2015,et,07160101705,2015,5.63928393085,37.3823169626,-1.7880958943060865,4
et_07170100103_2011,et,07170100103,2011,7.14637860111,36.8971397399,-2.080850337228898,4
et_07170100103_2015,et,07170100103,2015,7.14637860111,36.8971397399,-1.8730292841664995,4
et_07170200104_2011,et,07170200104,2011,7.0587043433,37.1757686301,-0.194762730703751,3
et_07170200104_2015,et,07170200104,2015,7.0587043433,37.1757686301,0.1632866019602304,3
et_07170200803_2011,et,07170200803,2011,7.09924325001,37.128257018,-2.0391279522523167,5
et_07170200803_2015,et,07170200803,2015,7.09924325001,37.128257018,-2.2967090750001704,5
et_07170301401_2011,et,07170301401,2011,6.94302150261,37.2950167052,-1.386571015078651,4
et_07170301401_2015,et,07170301401,2015,6.94302150261,37.2950167052,-1.4724373929250223,4
et_07170402501_2011,et,07170402501,2011,7.03607701317,37.3092790736,-1.8888955420287958,8
et_07170402501_2015,et,07170402501,2015,7.03607701317,37.3092790736,-1.423006919900312,8
et_07180100101_2011,et,07180100101,2011,6.36391514169,36.5892168406,-2.1533678638118303,8
et_07180100101_2015,et,07180100101,2015,6.36391514169,36.5892168406,-2.0080716092119677,8
et_07180101001_2011,et,07180101001,2011,6.33301035552,36.6032685349,-1.9316104713685411,6
et_07180101001_2015,et,07180101001,2015,6.33301035552,36.6032685349,-1.8411404626234456,6
et_07180102302_2011,et,07180102302,2011,6.2656349463,36.6109388136,-1.3756475796546634,4
et_07180102302_2015,et,07180102302,2015,6.2656349463,36.6109388136,-1.4684061922294438,4
et_07190100701_2011,et,07190100701,2011,7.15974968202,36.836041539,-1.6255507917119478,6
et_07190100701_2015,et,07190100701,2015,7.15974968202,36.836041539,-2.0519068295933547,6
et_07190102302_2011,et,07190102302,2011,7.09517484082,36.6553017363,-2.3541087355667867,4
et_07190102302_2015,et,07190102302,2015,7.09517484082,36.6553017363,-2.323795056979775,4
et_07200500107_2011,et,07200500107,2011,7.79349904803,38.2505601834,-0.42352935508181466,4
et_07200500107_2015,et,07200500107,2015,7.79349904803,38.2505601834,-0.7333729073423695,4
et_07200800805_2011,et,07200800805,2011,7.65816033645,38.0946319154,-2.5687654540334526,4
et_07200800805_2015,et,07200800805,2015,7.65816033645,38.0946319154,-2.0055617169989213,4
et_07210106202_2011,et,07210106202,2011,7.27673837537,38.1157382755,-1.9697313113975,7
et_07210106202_2015,et,07210106202,2015,7.27673837537,38.1157382755,-1.756304587994415,7
et_12010100401_2011,et,12010100401,2011,8.40007079517,33.938508848,-1.9780830766869955,6
et_12010100401_2015,et,12010100401,2015,8.40007079517,33.938508848,-2.447959039386408,6
et_12010200401_2011,et,12010200401,2011,8.00671193105,34.5566341877,-1.5665613031360175,5
et_12010200401_2015,et,12010200401,2015,8.00671193105,34.5566341877,-0.71297989964178,5
et_12010200901_2011,et,12010200901,2011,7.83013692022,34.5080541478,-2.1901221060852887,8
et_12010200901_2015,et,12010200901,2015,7.83013692022,34.5080541478,-2.5882995091974994,8
et_12020101701_2011,et,12020101701,2011,8.27575877219,33.980758515,-1.7816702203225845,4
et_12020101701_2015,et,12020101701,2015,8.27575877219,33.980758515,-1.2963644396499208,4
et_12020300401_2011,et,12020300401,2011,8.39200458575,33.4683567701,-2.2001761018218904,5
et_12020300401_2015,et,12020300401,2015,8.39200458575,33.4683567701,-2.3762367950155636,5
et_12030100704_2011,et,12030100704,2011,7.22604668328,35.2944712687,-1.8744800252924732,3
et_12030100704_2015,et,12030100704,2015,7.22604668328,35.2944712687,-1.4649972164783895,3
et_12030201002_2011,et,12030201002,2011,7.27442629343,35.2563379766,-1.320039146348497,8
et_12030201002_2015,et,12030201002,2015,7.27442629343,35.2563379766,-0.9644284919066353,8
et_12040101602_2011,et,12040101602,2011,8.19726994714,34.2016617219,-2.4634517780789977,3
et_12040101602_2015,et,12040101602,2015,8.19726994714,34.2016617219,-1.8389482464739118,3
et_13010100303_2011,et,13010100303,2011,9.33809911164,42.0999509753,-0.4521067235488246,6
et_13010100303_2015,et,13010100303,2015,9.33809911164,42.0999509753,0.40501990598207027,6
et_13010100405_2011,et,13010100405,2011,9.37107710036,42.1031932694,0.3656135609882893,5
et_13010100405_2015,et,13010100405,2015,9.37107710036,42.1031932694,0.21040393738200044,5
et_13010100601_2011,et,13010100601,2011,9.31507331624,42.1446521473,-1.1384993796496907,7
et_13010100601_2015,et,13010100601,2015,9.31507331624,42.1446521473,-0.7726417888419967,7
et_13010100905_2011,et,13010100905,2011,9.33257557657,42.2485029939,-1.351715198318933,4
et_13010100905_2015,et,13010100905,2015,9.33257557657,42.2485029939,-0.6080116193124226,4
et_13010101103_2011,et,13010101103,2011,9.3102972075,42.1842178725,-2.2720914878515885,10
et_13010101103_2015,et,13010101103,2015,9.3102972075,42.1842178725,-2.097265021463435,10
et_13010101405_2011,et,13010101405,2011,9.26445855436,42.1477441163,-1.9058662494968042,4
et_13010101405_2015,et,13010101405,2015,9.26445855436,42.1477441163,-1.0947304246259533,4
et_13010101603_2011,et,13010101603,2011,9.2463064163,42.2173944859,-1.9479538715939224,8
et_13010101603_2015,et,13010101603,2015,9.2463064163,42.2173944859,-1.0623268956305023,8
et_15010200404_2011,et,15010200404,2011,9.55192525075,41.7853673729,-1.1783425184073935,3
et_15010200404_2015,et,15010200404,2015,9.55192525075,41.7853673729,0.6094549339274565,3
et_15010200704_2011,et,15010200704,2011,9.47303240515,41.7186492241,-2.1637872044636084,3
et_15010200704_2015,et,15010200704,2015,9.47303240515,41.7186492241,-0.41000534393563326,3
et_15010201002_2011,et,15010201002,2011,9.51321818808,41.8161343197,-2.3687128804197704,5
et_15010201002_2015,et,15010201002,2015,9.51321818808,41.8161343197,-1.6317136186959251,5
et_15010201201_2011,et,15010201201,2011,9.56898165487,41.8673487349,-1.649003848896395,4
et_15010201201_2015,et,15010201201,2015,9.56898165487,41.8673487349,-1.3425099259057993,4
et_15010201401_2011,et,15010201401,2011,9.5268552421,41.940878737,-2.482942211904604,4
et_15010201401_2015,et,15010201401,2015,9.5268552421,41.940878737,-1.72316908072471,4
et_15010201605_2011,et,15010201605,2011,9.55091666159,42.0823653656,-2.2040398329390998,3
et_15010201605_2015,et,15010201605,2015,9.55091666159,42.0823653656,-1.6188218435426016,3
et_15010201805_2011,et,15010201805,2011,9.56789007387,41.9822667431,-2.4809749765124467,6
et_15010201805_2015,et,15010201805,2015,9.56789007387,41.9822667431,-1.5659200392984136,6
et_15010202801_2011,et,15010202801,2011,9.63095228353,42.146104574,-1.4580125207430672,4
et_15010202801_2015,et,15010202801,2015,9.63095228353,42.146104574,-0.8848872202912332,4
et_15010203102_2011,et,15010203102,2011,9.74677172525,42.3089673942,-2.1462579902328205,3
et_15010203102_2015,et,15010203102,2015,9.74677172525,42.3089673942,-1.3378690507615474,3
mw_10101215_2010,mw,10101215,2010,-9.50446033477783,33.2302017211914,-1.3653928499806895,10
mw_10101215_2016,mw,10101215,2016,-9.50446033477783,33.2302017211914,-1.017392968650807,10
mw_10103414_2010,mw,10103414,2010,-9.97159957885742,33.3739013671875,-0.8882464104407048,14
mw_10103414_2016,mw,10103414,2016,-9.97159957885742,33.3739013671875,-0.2617240764791248,14
mw_10220103_2010,mw,10220103,2010,-9.9753999710083,33.9259986877441,-0.8007323048211,12
mw_10220103_2016,mw,10220103,2016,-9.9753999710083,33.9259986877441,-0.25275176733323,12
mw_10302010_2010,mw,10302010,2010,-11.96399974823,34.0768013000488,-0.6525080592660931,13
mw_10302010_2016,mw,10302010,2016,-11.96399974823,34.0768013000488,-0.5278286970872136,13
mw_10308636_2010,mw,10308636,2010,-11.5363998413086,34.2779998779297,-0.48725822095534277,12
mw_10308636_2016,mw,10308636,2016,-11.5363998413086,34.2779998779297,-0.3127883897443786,12
mw_10502268_2010,mw,10502268,2010,-11.2849998474121,33.7784996032715,-0.5247646511130922,12
mw_10502268_2016,mw,10502268,2016,-11.2849998474121,33.7784996032715,-0.3046807529576681,12
mw_10505310_2010,mw,10505310,2010,-11.3125,33.4799003601074,-0.7843720622204459,15
mw_10505310_2016,mw,10505310,2016,-11.3125,33.4799003601074,-0.47578341549848707,15
mw_10732192_2010,mw,10732192,2010,-11.407600402832,33.9948997497559,1.2801023047168358,5
mw_10732192_2016,mw,10732192,2016,-11.407600402832,33.9948997497559,0.799493628982895,5
mw_10734370_2010,mw,10734370,2010,-11.4329996109009,34.0234985351563,1.0375815796061478,7
mw_10734370_2016,mw,10734370,2016,-11.4329996109009,34.0234985351563,1.3194356446065736,7
mw_10735173_2010,mw,10735173,2010,-11.4668998718262,34.0078010559082,2.0307493341888945,5
mw_10735173_2016,mw,10735173,2016,-11.4668998718262,34.0078010559082,2.3295800665880586,5
mw_10744649_2010,mw,10744649,2010,-11.4736003875732,34.0150985717773,0.11519234328251979,7
mw_10744649_2016,mw,10744649,2016,-11.4736003875732,34.0150985717773,1.2517838047740388,7
mw_10746033_2010,mw,10746033,2010,-11.4608001708984,33.9738998413086,0.25547850127497823,11
mw_10746033_2016,mw,10746033,2016,-11.4608001708984,33.9738998413086,0.28959039478191323,11
mw_20111718_2010,mw,20111718,2010,-13.3487997055054,33.4403991699219,-0.6630328233213544,10
mw_20111718_2016,mw,20111718,2016,-13.3487997055054,33.4403991699219,-0.9338432103125196,10
mw_20112661_2010,mw,20112661,2010,-12.8816003799438,33.7267990112305,-1.2260887166296264,15
mw_20112661_2016,mw,20112661,2016,-12.8816003799438,33.7267990112305,-0.8906904716585315,15
mw_20205207_2010,mw,20205207,2010,-13.3500003814697,34.2705001831055,-1.4205562998377015,12
mw_20205207_2016,mw,20205207,2016,-13.3500003814697,34.2705001831055,-1.146558513674779,12
mw_20206362_2010,mw,20206362,2010,-13.2740001678467,34.1403999328613,-1.0092412192089728,12
mw_20206362_2016,mw,20206362,2016,-13.2740001678467,34.1403999328613,-0.5581173139549707,12
